cover,title,author,binding,list_price,price,stock,isbn,publisher,publication_date,size,categories
https://images.bookdepot.com/covers/large/isbn978153/9781538700273-l.jpg,"FOREVER AND A DUKE (ROGUES TO RICHES, BK. 3)","Burrowes, Grace",Pocket Books,$7.99,$2.00,648,9781538700273,Forever,N/A,"6.71"" l x 4.17"" w x 1.37""","['Fiction', 'Romance', 'Fiction', 'Sagas', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063135239-l.jpg,"FORGET ME NOT COWBOY (RUSTLERS CREEK, BK. 2)","Fox, Addison",Pocket Books,$8.99,$2.25 $1.13,333,9780063135239,Avon Books,N/A,"6.44"" l x 4.08"" w x 1.10""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593334850-l.jpg,"THE FORGIVEN (KEEPERS OF THE PROMISE, BK. 1)","Perry, Marta",Pocket Books,$7.99,$2.00 $1.50,55,9780593334850,Berkley Publishing Group,N/A,"6.58"" l x 4.19"" w x 1.10""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978198/9781982104412-l.jpg,FORGIVING PARIS,"Kingsbury, Karen",Hardcover,$26.99,$3.50 $1.75,279,9781982104412,Atria Books,N/A,"8.66"" l x 5.78"" w x 1.18""","['Fiction', 'Romance', 'Fiction', ""Women's Fiction"", 'Fiction', 'Sagas']"
https://images.bookdepot.com/covers/large/isbn978153/9781538705018-l.jpg,THE FORTUNATE ONES,"Hokin, Catherine",Paperback,$12.99,$2.25 $1.75,29,9781538705018,Grand Central Publishing,N/A,"8.00"" l x 5.23"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'War & Military']"
https://images.bookdepot.com/covers/large/isbn978031/9780310364337-l.jpg,"FOUNDATION OF LOVE (AMISH LEGACY, BK. 1)","Clipston, Amy",Hardcover,$26.99,$3.50,3,9780310364337,Zondervan,N/A,"8.65"" l x 5.78"" w x 1.26""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978059/9780593333051-l.jpg,FOUR AUNTIES AND A WEDDING,"Sutanto, Jesse Q.",Paperback,$16.00,$2.75,775,9780593333051,Berkley Publishing Group,N/A,"8.19"" l x 5.51"" w x 1.03""","['Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978164/9781649373298-l.jpg,FOUR WEDDINGS AND A DUKE,"McLean, Michelle",Pocket Books,$8.99,$2.25,143,9781649373298,"Entangled Publishing, LLC",N/A,"7.00"" l x 4.25"" w x 1.25""","['Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978153/9781538710340-l.jpg,FOUR WEDDINGS AND A PUPPY,"Shane, Lizzie",Paperback,$16.99,$3.00,974,9781538710340,Forever,N/A,"7.88"" l x 5.14"" w x 1.07""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063023123-l.jpg,"FOUR WEEKS OF SCANDAL (HAZARDS OF DUKES, BK. 5)","Frampton, Megan",Pocket Books,$8.99,$2.25 $1.69,68,9780063023123,Avon Books,N/A,"6.54"" l x 4.05"" w x 1.01""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063137776-l.jpg,FREE LOVE,"Hadley, Tessa",Hardcover,$26.99,$3.50 $1.75,79,9780063137776,HarperCollins Publishers,N/A,"9.18"" l x 6.26"" w x 1.27""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978125/9781250827111-l.jpg,FRIENDS DON'T FALL IN LOVE,"Hahn, Erin",Paperback,$18.00,$3.00,52,9781250827111,St. Martin's Griffin,N/A,"8.26"" l x 5.36"" w x 0.94""","['Fiction', 'Romance', 'Fiction', 'Humorous', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538718902-l.jpg,"FRIENDS LIKE US (CRANBERRY COVE, BK. 2)","Mackenzie, Sarah",Pocket Books,$8.99,$1.50,455,9781538718902,Forever,N/A,"6.97"" l x 4.73"" w x 0.89""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063095540-l.jpg,"THE FRIENDSHIP PACT (THE SUNRISE COVE SERIES, BK. 2)","Shalvis, Jill",Hardcover,$28.99,$3.75 $3.37,3,9780063095540,Avon Books,N/A,"9.26"" l x 6.24"" w x 1.39""","['Fiction', 'Romance', 'Fiction', ""Women's Fiction"", 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978059/9780593336083-l.jpg,"FROM BAD TO CURSED (THE WITCHES OF THISTLE GROVE, BK. 2)","Harper, Lana",Paperback,$18.00,$3.00,519,9780593336083,Berkley Publishing Group,N/A,"8.25"" l x 5.55"" w x 1.16""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978153/9781538730010-l.jpg,FROM HERE TO YOU (CRASH AND BURN),"McGuire, Jamie",Paperback,$15.99,$2.75 $1.87,185,9781538730010,Grand Central Publishing,N/A,"8.01"" l x 5.29"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Sagas', 'Fiction', 'Literary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063237292-l.jpg,FULL EXPOSURE,"Lam, Thien-Kim",Paperback,$18.99,$3.25 $2.44,222,9780063237292,Avon Books,N/A,"7.99"" l x 5.31"" w x 0.87""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593097984-l.jpg,"GABRIEL'S PROMISE (GABRIEL'S INFERNO, BK. 4)","Reynard, Sylvain",Paperback,$17.00,$2.75,10,9780593097984,Berkley Publishing Group,N/A,"8.21"" l x 5.43"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978006/9780063023109-l.jpg,"GENTLEMAN SEEKS BRIDE (HAZARDS OF DUKES, BK. 4)","Frampton, Megan",Paperback,$8.99,$1.50,11,9780063023109,Avon Books,N/A,"7.04"" l x 4.78"" w x 0.99""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978153/9781538707371-l.jpg,THE GETAWAY,"March, Emily",Paperback,$15.99,$2.75 $1.38,67,9781538707371,Forever,N/A,"8.00"" l x 5.50"" w x 1.00""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978059/9780593638705-l.jpg,"GHOSTLY GAME (GHOSTWALKER, BK. 19)","Feehan, Christine",Pocket Books,$9.99,$2.50,112,9780593638705,Berkley Publishing Group,N/A,"6.75"" l x 4.08"" w x 1.16""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593199909-l.jpg,"THE GIFT OF FAITH (UNEXPECTED GIFTS, BK. 3)","McKanagh, Kristen",Pocket Books,$8.99,$2.25 $1.13,140,9780593199909,Berkley Publishing Group,N/A,"6.73"" l x 4.16"" w x 0.92""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978059/9780593199886-l.jpg,"THE GIFT OF JOY (UNEXPECTED GIFTS, BK. 2)","McKanagh, Kristen",Pocket Books,$7.99,$2.00 $1.50,39,9780593199886,Berkley Publishing Group,N/A,"6.74"" l x 4.14"" w x 0.94""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978125/9781250077158-l.jpg,THE GIFT OF A LIFETIME,"Hill, Melissa",Paperback,$15.99,$2.75 $2.25,7,9781250077158,St. Martin's Press,N/A,"8.27"" l x 5.43"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978150/9781501151354-l.jpg,"GIMME SOME SUGAR (SOUTHERN ECLECTIC, BK. 6)","Harper, Molly",Paperback,$16.00,$2.75 $1.75,36,9781501151354,Gallery Books,N/A,"8.24"" l x 5.36"" w x 0.87""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978052/9780529102379-l.jpg,THE GIRL FROM THE TRAIN,"Joubert, Irma",Paperback,$15.99,$2.75 $2.50,10,9780529102379,Thomas Nelson,N/A,"8.28"" l x 5.41"" w x 1.13""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978125/9781250298874-l.jpg,THE GIRL HE USED TO KNOW,"Graves, Tracey Garvis",Paperback,$16.99,$3.00 $2.00,499,9781250298874,St. Martin's Griffin,N/A,"8.25"" l x 5.36"" w x 0.74""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063270091-l.jpg,"THE GIRL WITH THE MAKE-BELIEVE HUSBAND (BRIDGERTON PREQUEL, BK. 2)","Quinn, Julia",Paperback,$16.99,$3.00 $1.50,333,9780063270091,Avon Books,N/A,"8.07"" l x 5.37"" w x 0.76""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978045/9780451492074-l.jpg,THE GIRL IN WHITE GLOVES: A NOVEL OF GRACE KELLY,"Maher, Kerri",Hardcover,$26.00,$3.50 $1.75,5,9780451492074,Berkley Publishing Group,N/A,"9.29"" l x 6.24"" w x 1.40""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'Biographical']"
https://images.bookdepot.com/covers/large/isbn978078/9780785240334-l.jpg,THE GIRL IN THE PAINTING,"Cooper, Tea",Paperback,$17.99,$3.00,21,9780785240334,Thomas Nelson,N/A,"8.40"" l x 5.43"" w x 1.16""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'Mystery & Detective']"
https://images.bookdepot.com/covers/large/isbn978149/9781496709950-l.jpg,THE GIRLS OF ENNISMORE,"Falvey, Patricia",Paperback,$15.00,$2.50 $1.88,21,9781496709950,Kensington Publishing Corporation,N/A,"8.29"" l x 5.67"" w x 1.04""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063078536-l.jpg,GIRLS OF FLIGHT CITY,"Heath, Lorraine",Paperback,$16.99,$3.00 $2.75,17,9780063078536,William Morrow & Company,N/A,"7.93"" l x 5.25"" w x 1.03""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'War & Military']"
https://images.bookdepot.com/covers/large/isbn978059/9780593499443-l.jpg,GIRLS OF SUMMER,"Thayer, Nancy",Pocket Books,$8.99,$2.25 $1.12,85,9780593499443,Ballantine Books,N/A,"6.87"" l x 4.09"" w x 1.21""","['Fiction', 'Romance', 'Fiction', 'Sagas', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978142/9781420155396-l.jpg,"GIVE THE DEVIL HIS DUKE (DROP DEAD DUKES, BK. 1)","Bradley, Anna",Pocket Books,$8.99,$2.25 $1.69,103,9781420155396,Zebra Books,N/A,"6.69"" l x 4.06"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593100547-l.jpg,"GLORY FALLS (MADISON RIVER ROMANCE, BK. 3)","Rosche, Janine",Pocket Books,$7.99,$2.00 $1.00,68,9780593100547,Berkley Publishing Group,N/A,"6.71"" l x 4.09"" w x 1.04""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593545645-l.jpg,GLORY IN DEATH,"Robb, J. D.",Paperback,$12.00,$2.00 $1.50,995,9780593545645,Berkley Publishing Group,N/A,"8.29"" l x 5.54"" w x 1.01""","['Fiction', 'Romance', 'Fiction', 'Mystery & Detective', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978006/9780063278813-l.jpg,THE GOD OF GOOD LOOKS,"McIvor, Breanne",Hardcover,$30.00,$4.00 $2.00,696,9780063278813,William Morrow & Company,N/A,"9.29"" l x 6.18"" w x 1.31""","['Fiction', 'Literary', 'Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978078/9780785241355-l.jpg,THE GOLD IN THESE HILLS,"Bischof, Joanne",Paperback,$16.99,$3.00,17,9780785241355,Thomas Nelson,N/A,"8.01"" l x 5.09"" w x 0.86""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978125/9781250218780-l.jpg,"GONE WITH THE ROGUE (FIRST COMES LOVE, BK. 2)","Grey, Amelia",Pocket Books,$7.99,$2.00 $1.50,10,9781250218780,St. Martin's Press,N/A,"6.77"" l x 4.11"" w x 0.82""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063293762-l.jpg,GOOD FORTUNE,"Chau, C.K.",Hardcover,$29.99,$4.00 $2.00,544,9780063293762,Harper Collins,N/A,"9.23"" l x 6.30"" w x 1.43""","['Fiction', 'Cultural Heritage', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063086272-l.jpg,"THE GOOD GIRL'S GUIDE TO RAKES (LAST CHANCE SCOUNDRELS, BK. 1)","Leigh, Eva",Paperback,$8.99,$1.50,51,9780063086272,Avon Books,N/A,"6.98"" l x 4.72"" w x 1.11""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978006/9780063076242-l.jpg,"A GOOD MEASURE (SAVANNAH SKIES, BK. 3)","Rossiter, Nan",Paperback,$16.99,$3.00 $2.25,3,9780063076242,HarperCollins Publisher,N/A,"8.01"" l x 5.30"" w x 0.93""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978198/9781982168629-l.jpg,"GOOD MORNING, LOVE","Coleman, Ashley M.",Paperback,$16.99,$3.00 $2.25,990,9781982168629,Simon & Schuster,N/A,"8.35"" l x 5.47"" w x 0.83""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978141/9781416550037-l.jpg,GRACE,"Evans, Richard Paul",Hardcover,$19.95,$2.50,3,9781416550037,Simon and Schuster,N/A,"7.36"" l x 5.33"" w x 1.07""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593546291-l.jpg,GRACE UNDER FIRE,"Garwood, Julie",Hardcover,$28.00,$3.75,1000+,9780593546291,Berkley Publishing Group,N/A,"8.87"" l x 5.84"" w x 1.49""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978059/9780593638187-l.jpg,GRACE UNDER FIRE,"Garwood, Julie",Paperback,$17.00,$3.00,8,9780593638187,Berkley Publishing Group,N/A,"7.94"" l x 5.15"" w x 1.04""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250796509-l.jpg,GRACEFUL HEARTS (2 IN 1: REFLECTIONS/DANCE OF DREAMS),"Roberts, Nora",Paperback,$9.99,$1.75,879,9781250796509,St. Martin's Publishing,N/A,"6.94"" l x 4.72"" w x 1.17""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978140/9781400330416-l.jpg,A GRAIN OF WHEAT,"Jacobson, Joseph Robert",Paperback,$23.99,$4.00,3,9781400330416,Elm Hill Books,N/A,"9.02"" l x 5.99"" w x 0.98""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780062106087-l.jpg,THE GREAT ESCAPE,"Phillips, Susan Elizabeth",Pocket Books,$7.99,$2.00 $1.12,5,9780062106087,Avon Books,N/A,"6.81"" l x 4.17"" w x 1.26""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978031/9780312423582-l.jpg,THE GREAT FIRE,"Hazzard, Shirley",Paperback,$20.00,$3.50,1,9780312423582,Picador,N/A,"8.27"" l x 5.23"" w x 1.17""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978059/9780593199602-l.jpg,"THE GREAT GATZ (THE GATZ CHRONICLES, BK. 2)","Baratz-Logsted, Lauren",Paperback,$16.00,$2.75 $1.50,8,9780593199602,Berkley Publishing Group,N/A,"8.21"" l x 5.55"" w x 0.84""","['Fiction', 'Romance', 'Fiction', 'Animals', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978054/9780544225565-l.jpg,GREEN DARKNESS,"Seton, Anya",Paperback,$16.99,$3.00,1,9780544225565,Mariner Books,N/A,"8.12"" l x 5.44"" w x 1.68""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593336991-l.jpg,GUILD BOSS (HARMONY SERIES),"Castle, Jayne",Hardcover,$27.00,$3.50 $3.37,25,9780593336991,Berkley Hardcover,N/A,"9.35"" l x 6.24"" w x 1.14""","['Fiction', 'Romance', 'Fiction', 'Science Fiction']"
https://images.bookdepot.com/covers/large/isbn978059/9780593337004-l.jpg,"GUILD BOSS (HARMONY, BK. 15)","Castle, Jayne",Pocket Books,$8.99,$2.25 $1.13,80,9780593337004,Berkley Publishing Group,N/A,"6.69"" l x 4.17"" w x 1.31""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978164/9781649372123-l.jpg,"THE GUNSLINGER'S GUIDE TO AVOIDING MATRIMONY (GUNSLINGER, BK. 2)","McLean, Michelle",Pocket Books,$8.99,$2.25 $1.13,40,9781649372123,"Entangled Publishing, LLC",N/A,"6.73"" l x 4.15"" w x 1.09""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978144/9781443461481-l.jpg,HANA KHAN CARRIES ON,"Jalaluddin, Uzma",Paperback,$15.99,$2.75 $1.38,8,9781443461481,HarperPerennial,N/A,"7.98"" l x 5.24"" w x 1.05""","['Fiction', 'Humorous', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593336366-l.jpg,HANA KHAN CARRIES ON,"Jalaluddin, Uzma",Paperback,$16.00,$2.75 $2.00,478,9780593336366,Berkley Publishing Group,N/A,"8.22"" l x 5.55"" w x 1.05""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Cultural Heritage']"
https://images.bookdepot.com/covers/large/isbn978059/9780593101513-l.jpg,"HAPPILY EVER ALASKA (SWEET HOME, ALASKA, BK. 3)","Griffin, Patience",Pocket Books,$9.99,$2.50,52,9780593101513,Berkley Publishing Group,N/A,"6.71"" l x 4.12"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593440537-l.jpg,"HARMONY OF FIRE (ALICE & OWEN, BK. 1)","Feehan, Brian",Pocket Books,$8.99,$2.25 $1.75,129,9780593440537,Berkley Publishing Group,N/A,"6.71"" l x 4.09"" w x 1.45""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593440551-l.jpg,"HARMONY OF LIES (ALICE & OWEN, BK. 2)","Feehan, Brian",Pocket Books,$8.99,$2.25 $1.13,130,9780593440551,Berkley Publishing Group,N/A,"6.77"" l x 4.14"" w x 0.91""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978198/9781984803238-l.jpg,"A HARVEST OF LOVE (THE PROMISE GLEN SERIES, BK. 3)","Perry, Marta",Pocket Books,$7.99,$2.00 $1.37,118,9781984803238,Berkley Publishing Group,N/A,"6.75"" l x 4.17"" w x 0.88""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978199/9781990778582-l.jpg,HAZEL FINE SINGS ALONG,"Wicks, Katie",Paperback,$18.99,$3.25 $1.63,167,9781990778582,Wattpad Books,N/A,"8.23"" l x 5.27"" w x 1.11""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250235688-l.jpg,HEARD IT IN A LOVE SONG,"Graves, Tracey Garvis",Hardcover,$27.99,$3.75 $2.75,448,9781250235688,St. Martin's Press,N/A,"9.55"" l x 6.39"" w x 1.11""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978080/9780800734978-l.jpg,A HEART ADRIFT,"Frantz, Laura",Paperback,$16.99,$3.00 $2.75,19,9780800734978,Revell,N/A,"8.45"" l x 5.48"" w x 1.18""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978042/9780425234549-l.jpg,HEART JOURNEY,"Owens, Robin D.",Paperback,$22.00,$3.75,1,9780425234549,Berkley Trade,N/A,"8.33"" l x 5.27"" w x 1.15""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978078/9780785252900-l.jpg,THE HEART OF SPLENDID LAKE,"Clipston, Amy",Paperback,$16.99,$3.00 $1.50,153,9780785252900,Thomas Nelson,N/A,"8.25"" l x 5.45"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198834-l.jpg,HEART ON A LEASH,"Martin, Alanna",Pocket Books,$7.99,$2.00 $1.00,131,9780593198834,Berkley Publishing Group,N/A,"6.76"" l x 4.05"" w x 1.08""","['Fiction', 'Romance', 'Fiction', 'Animals']"
https://images.bookdepot.com/covers/large/isbn978076/9780764238970-l.jpg,"THE HEART'S CHOICE (THE JEWELS OF KALISPELL, BK. 1)","Peterson, Tracie",Paperback,$17.99,$3.00,34,9780764238970,Bethany House,N/A,"8.51"" l x 5.58"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978006/9780063056787-l.jpg,"HEARTBREAKER (HELL'S BELLES, BK. 2)","MacLean, Sarah",Pocket Books,$8.99,$2.25 $1.50,64,9780063056787,Avon Books,N/A,"6.56"" l x 4.09"" w x 1.20""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063243248-l.jpg,"HEARTBREAKER (HELL'S BELLES, BK. 2)","MacLean, Sarah",Hardcover,$28.99,$3.75 $1.88,6,9780063243248,Avon Books,N/A,"9.21"" l x 6.22"" w x 1.32""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978125/9781250312648-l.jpg,A HEARTFELT CHRISTMAS PROMISE,"Naigle, Nancy",Paperback,$19.99,$3.00 $2.75,989,9781250312648,St. Martin's Griffin,N/A,"8.24"" l x 5.33"" w x 1.01""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978152/9781529079913-l.jpg,HEARTS AND BONES: LOVE SONGS FOR LATE YOUTH,"Mulvey, Niamh",Hardcover,$19.99,$2.50,14,9781529079913,Picador,N/A,"8.82"" l x 5.57"" w x 0.81""","['Fiction', 'Romance', 'Fiction', 'Family Life', 'Fiction', 'Short Stories']"
https://images.bookdepot.com/covers/large/isbn978153/9781538715932-l.jpg,"THE HEIR AFFAIR (THE ROYAL WE, BK. 2)","Cocks, Heather",Paperback,$16.99,$3.00 $2.25,651,9781538715932,Grand Central Publishing,N/A,"8.01"" l x 5.31"" w x 1.43""","['Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978059/9780593197202-l.jpg,"THE HEIRESS GETS A DUKE (THE GILDED AGE HEIRESSES, BK. 1)","St. George, Harper",Pocket Books,$8.99,$2.00,45,9780593197202,Berkley Publishing Group,N/A,"6.75"" l x 4.18"" w x 0.97""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978164/9781649373960-l.jpg,THE HEIRESS SWAP,"Michaels, Maddison",Pocket Books,$8.99,$2.25,75,9781649373960,"Entangled Publishing, LLC",N/A,"6.65"" l x 4.10"" w x 1.15""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781982199920-l.jpg,"A HELLION IN HER BED (THE HELLIONS OF HALSTEAD HALL, BK. 2)","Jeffries, Sabrina",Paperback,$9.99,$1.75 $1.00,79,9781982199920,Pocket Books,N/A,"6.95"" l x 4.71"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Historical']"
